mu_DM,sigma_DM,alpha,A
1.313793103448275801e+01,4.424137931034482496e-01,1.743589743589743501e-01,7.222071083388250656e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.769230769230769329e-01,7.262315500376299582e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.794871794871794879e-01,7.302158783676689247e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.820512820512820706e-01,7.342360166572652780e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.846153846153846256e-01,7.383046399922512215e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.871794871794871806e-01,7.424122907384758996e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.897435897435897356e-01,7.465453700882028976e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.923076923076923184e-01,7.507330020092056522e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.948717948717948734e-01,7.550104774440042021e+00
1.313793103448275801e+01,4.424137931034482496e-01,1.974358974358974561e-01,7.593795870663311298e+00
1.313793103448275801e+01,4.424137931034482496e-01,2.000000000000000111e-01,7.638521996968702155e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.000000000000000056e-01,6.284453704829316756e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.025641025641025744e-01,6.318995553986364477e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.051282051282051294e-01,6.353715475097282628e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.076923076923076983e-01,6.388353943558231940e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.102564102564102672e-01,6.423374720435917062e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.128205128205128221e-01,6.458636766162615395e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.153846153846153910e-01,6.494063968448684498e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.179487179487179460e-01,6.529631215191231242e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.205128205128205149e-01,6.565913214698083422e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.230769230769230838e-01,6.602608148469274241e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.256410256410256387e-01,6.639309552177256712e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.282051282051282215e-01,6.675786663246577213e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.307692307692307765e-01,6.712322973302742746e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.333333333333333315e-01,6.748571305652099284e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.358974358974359142e-01,6.784471960811810476e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.384615384615384692e-01,6.820953126110743447e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.410256410256410242e-01,6.858182190491720398e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.435897435897435792e-01,6.896029201993480129e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.461538461538461620e-01,6.934424296735200777e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.487179487179487170e-01,6.973683211491981560e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.512820512820512997e-01,7.013148069554670627e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.538461538461538547e-01,7.052396159140812415e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.564102564102564097e-01,7.092239305409921535e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.589743589743589647e-01,7.132720836533040121e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.615384615384615474e-01,7.173480436059832321e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.641025641025641024e-01,7.214369007590743621e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.666666666666666852e-01,7.255458733226345380e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.692307692307692402e-01,7.296862533293420050e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.717948717948717952e-01,7.338027670056839646e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.743589743589743501e-01,7.378822211576442136e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.769230769230769329e-01,7.419221970874634309e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.794871794871794879e-01,7.459229030744237043e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.820512820512820706e-01,7.499631681562893171e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.846153846153846256e-01,7.540538887093210185e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.871794871794871806e-01,7.581827802136113625e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.897435897435897356e-01,7.623352793704465391e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.923076923076923184e-01,7.665421501023724993e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.948717948717948734e-01,7.708386896642461572e+00
1.313793103448275801e+01,4.493103448275861389e-01,1.974358974358974561e-01,7.752261328927325224e+00
1.313793103448275801e+01,4.493103448275861389e-01,2.000000000000000111e-01,7.797181676060904287e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.000000000000000056e-01,6.442549143294518110e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.025641025641025744e-01,6.477275230637452808e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.051282051282051294e-01,6.512172021169544855e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.076923076923076983e-01,6.546966592732951007e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.102564102564102672e-01,6.582146875475866743e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.128205128205128221e-01,6.617571377907260910e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.153846153846153910e-01,6.653167758323944803e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.179487179487179460e-01,6.688895137763020138e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.205128205128205149e-01,6.725340205605975896e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.230769230769230838e-01,6.762193299461947582e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.256410256410256387e-01,6.799053325664020875e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.282051282051282215e-01,6.835692740077279339e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.307692307692307765e-01,6.872412584372567856e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.333333333333333315e-01,6.908844988075575344e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.358974358974359142e-01,6.944918816573757425e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.384615384615384692e-01,6.981585493730983139e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.410256410256410242e-01,7.019003833900077538e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.435897435897435792e-01,7.057045172754432549e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.461538461538461620e-01,7.095623374895099644e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.487179487179487170e-01,7.135076609062103614e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.512820512820512997e-01,7.174737198855656750e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.538461538461538547e-01,7.214161213707564357e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.564102564102564097e-01,7.254194049309284686e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.589743589743589647e-01,7.294876779547235124e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.615384615384615474e-01,7.335836954567987789e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.641025641025641024e-01,7.376921969238025234e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.666666666666666852e-01,7.418192817747243595e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.692307692307692402e-01,7.459766484361361805e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.717948717948717952e-01,7.501083912207394455e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.743589743589743501e-01,7.542027291188758475e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.769230769230769329e-01,7.582585535092125184e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.794871794871794879e-01,7.622759940683747182e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.820512820512820706e-01,7.663367962348647033e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.846153846153846256e-01,7.704500154222172270e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.871794871794871806e-01,7.746005434635683251e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.897435897435897356e-01,7.787728657829935841e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.923076923076923184e-01,7.829993886420578697e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.948717948717948734e-01,7.873153984999234467e+00
1.313793103448275801e+01,4.562068965517240837e-01,1.974358974358974561e-01,7.917215401277717390e+00
1.313793103448275801e+01,4.562068965517240837e-01,2.000000000000000111e-01,7.962333366723932215e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.000000000000000056e-01,6.607129628657727238e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.025641025641025744e-01,6.642041927230200926e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.051282051282051294e-01,6.677118003422126691e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.076923076923076983e-01,6.712071376657765320e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.102564102564102672e-01,6.747414036690334349e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.128205128205128221e-01,6.783003718132804671e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.153846153846153910e-01,6.818771598251036181e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.179487179487179460e-01,6.854661174695006132e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.205128205128205149e-01,6.891271532193298910e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.230769230769230838e-01,6.928285178126516897e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.256410256410256387e-01,6.965306393437059818e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.282051282051282215e-01,7.002110726889666736e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.307692307692307765e-01,7.039016845914345843e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.333333333333333315e-01,7.075635792919228173e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.358974358974359142e-01,7.111885202886642610e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.384615384615384692e-01,7.148740127503460329e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.410256410256410242e-01,7.186350533166669940e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.435897435897435792e-01,7.224589320513339352e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.461538461538461620e-01,7.263353247821830116e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.487179487179487170e-01,7.303003122226870758e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.512820512820512997e-01,7.342861912898616339e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.538461538461538547e-01,7.382464258199882501e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.564102564102564097e-01,7.422689009055253528e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.589743589743589647e-01,7.463575217199596601e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.615384615384615474e-01,7.504738699724442519e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.641025641025641024e-01,7.546022885353000476e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.666666666666666852e-01,7.587477703012045716e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.692307692307692402e-01,7.629224806375741963e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.717948717948717952e-01,7.670698203891952005e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.743589743589743501e-01,7.711793533609140994e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.769230769230769329e-01,7.752513349112578389e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.794871794871794879e-01,7.792858578946764148e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.820512820512820706e-01,7.833675904423564873e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.846153846153846256e-01,7.875036884682504734e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.871794871794871806e-01,7.916762290958751613e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.897435897435897356e-01,7.958687614505567609e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.923076923076923184e-01,8.001153334173825016e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.948717948717948734e-01,8.044512064689801178e+00
1.313793103448275801e+01,4.631034482758620285e-01,1.974358974358974561e-01,8.088763997211657397e+00
1.313793103448275801e+01,4.631034482758620285e-01,2.000000000000000111e-01,8.134082847321188581e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.000000000000000056e-01,6.778291077147915011e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.025641025641025744e-01,6.813391437032347397e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.051282051282051294e-01,6.848649083934574833e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.076923076923076983e-01,6.883763835121629704e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.102564102564102672e-01,6.919271605429033301e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.128205128205128221e-01,6.955029054090348772e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.153846153846153910e-01,6.990970640500504096e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.179487179487179460e-01,7.027024393991863960e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.205128205128205149e-01,7.063802152548936952e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.230769230769230838e-01,7.100978635944096062e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.256410256410256387e-01,7.138163525472392301e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.282051282051282215e-01,7.175135299976122205e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.307692307692307765e-01,7.212230311756980150e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.333333333333333315e-01,7.249038178511976405e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.358974358974359142e-01,7.285465515378558798e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.384615384615384692e-01,7.322511322330964134e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.410256410256410242e-01,7.360316446121713874e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.435897435897435792e-01,7.398755644498305806e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.461538461538461620e-01,7.437707787364121970e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.487179487179487170e-01,7.477556479970250969e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.512820512820512997e-01,7.517615803696491739e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.538461538461538547e-01,7.557398783206416226e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.564102564102564097e-01,7.597817548998369475e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.589743589743589647e-01,7.638909360262173820e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.615384615384615474e-01,7.680278744036882266e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.641025641025641024e-01,7.721764685723718102e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.666666666666666852e-01,7.763406181897704705e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.692307692307692402e-01,7.805330154931926501e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.717948717948717952e-01,7.846963085364166091e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.743589743589743501e-01,7.888213404571723153e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.769230769230769329e-01,7.929097811745511315e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.794871794871794879e-01,7.969617241890693649e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.820512820512820706e-01,8.010647625452241627e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.846153846153846256e-01,8.052240978787809311e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.871794871794871806e-01,8.094190068102268043e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.897435897435897356e-01,8.136321188327857001e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.923076923076923184e-01,8.178991196192695767e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.948717948717948734e-01,8.222552343748086301e+00
1.313793103448275801e+01,4.699999999999999734e-01,1.974358974358974561e-01,8.266998198713096713e+00
1.313793103448275801e+01,4.699999999999999734e-01,2.000000000000000111e-01,8.312521060797839922e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.000000000000000056e-01,4.062224930903258091e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.025641025641025744e-01,4.093469854610077618e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.051282051282051294e-01,4.125237135610456463e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.076923076923076983e-01,4.157519503038197506e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.102564102564102672e-01,4.190242311328090885e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.128205128205128221e-01,4.223071468991713040e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.153846153846153910e-01,4.255708105891021553e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.179487179487179460e-01,4.288532368915858761e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.205128205128205149e-01,4.322102336648537602e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.230769230769230838e-01,4.356200266422623812e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.256410256410256387e-01,4.390215666158490571e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.282051282051282215e-01,4.423896722356962741e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.307692307692307765e-01,4.457216664743577361e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.333333333333333315e-01,4.490119457256214197e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.358974358974359142e-01,4.522883625187622769e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.384615384615384692e-01,4.556177624510133306e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.410256410256410242e-01,4.590292627121891122e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.435897435897435792e-01,4.625082770924247910e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.461538461538461620e-01,4.660531133693491590e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.487179487179487170e-01,4.696526677979120379e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.512820512820512997e-01,4.732658690989730133e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.538461538461538547e-01,4.768867335319985301e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.564102564102564097e-01,4.805390921084217837e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.589743589743589647e-01,4.842407101270334913e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.615384615384615474e-01,4.879802495515318306e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.641025641025641024e-01,4.917462712534531377e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.666666666666666852e-01,4.955762112982535328e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.692307692307692402e-01,4.994820527120978682e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.717948717948717952e-01,5.033932071191672186e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.743589743589743501e-01,5.072451618873831336e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.769230769230769329e-01,5.110293510798979533e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.794871794871794879e-01,5.147698429070652004e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.820512820512820706e-01,5.184943328787379180e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.846153846153846256e-01,5.222335482828508013e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.871794871794871806e-01,5.260267728392988396e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.897435897435897356e-01,5.298798023819745850e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.923076923076923184e-01,5.337902574162524338e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.948717948717948734e-01,5.377902660604051199e+00
1.315862068965517118e+01,2.700000000000000178e-01,1.974358974358974561e-01,5.418927714573926302e+00
1.315862068965517118e+01,2.700000000000000178e-01,2.000000000000000111e-01,5.460818963038819973e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.000000000000000056e-01,4.109986961333278010e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.025641025641025744e-01,4.141335690005367276e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.051282051282051294e-01,4.173186222494238429e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.076923076923076983e-01,4.205526077780024963e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.102564102564102672e-01,4.238297592475367637e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.128205128205128221e-01,4.271184948094894018e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.153846153846153910e-01,4.303901825172994577e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.179487179487179460e-01,4.336811063644029574e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.205128205128205149e-01,4.370459200762917717e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.230769230769230838e-01,4.404635270832329752e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.256410256410256387e-01,4.438741788864511761e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.282051282051282215e-01,4.472521821820365062e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.307692307692307765e-01,4.505952153832930129e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.333333333333333315e-01,4.538974885286888750e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.358974358974359142e-01,4.571852448071936692e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.384615384615384692e-01,4.605249032894039196e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.410256410256410242e-01,4.639455494837265270e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.435897435897435792e-01,4.674329088498113904e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.461538461538461620e-01,4.709863942466550490e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.487179487179487170e-01,4.745960157463675166e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.512820512820512997e-01,4.782198265530244186e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.538461538461538547e-01,4.818510942499456995e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.564102564102564097e-01,4.855142321527901039e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.589743589743589647e-01,4.892265125952081739e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.615384615384615474e-01,4.929763623611393086e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.641025641025641024e-01,4.967518982843444952e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.666666666666666852e-01,5.005892434800276902e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.692307692307692402e-01,5.045004721252454694e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.717948717948717952e-01,5.084169926786428206e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.743589743589743501e-01,5.122763976375689587e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.769230769230769329e-01,5.160692090311359337e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.794871794871794879e-01,5.198176557574417878e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.820512820512820706e-01,5.235499361721209333e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.846153846153846256e-01,5.272970856614263901e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.871794871794871806e-01,5.310978453821017631e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.897435897435897356e-01,5.349577465987229274e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.923076923076923184e-01,5.388753937198941912e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.948717948717948734e-01,5.428831604528586041e+00
1.315862068965517118e+01,2.768965517241379626e-01,1.974358974358974561e-01,5.469936805121192513e+00
1.315862068965517118e+01,2.768965517241379626e-01,2.000000000000000111e-01,5.511912272196752838e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.000000000000000056e-01,4.160699497172533512e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.025641025641025744e-01,4.192157806358022931e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.051282051282051294e-01,4.224098110050262811e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.076923076923076983e-01,4.256501907219873537e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.102564102564102672e-01,4.289328894711575302e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.128205128205128221e-01,4.322280715279210206e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.153846153846153910e-01,4.355083759786108288e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.179487179487179460e-01,4.388083493275413360e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.205128205128205149e-01,4.421815421424008186e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.230769230769230838e-01,4.456074135633455668e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.256410256410256387e-01,4.490274787595152084e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.282051282051282215e-01,4.524156111894076737e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.307692307692307765e-01,4.557699744425175226e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.333333333333333315e-01,4.590845493801062105e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.358974358974359142e-01,4.623840035366378665e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.384615384615384692e-01,4.657344312273401954e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.410256410256410242e-01,4.691648132373813951e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.435897435897435792e-01,4.726611291192829079e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.461538461538461620e-01,4.762238327862212905e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.487179487179487170e-01,4.798440892874637598e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.512820512820512997e-01,4.834790294953263512e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.538461538461538547e-01,4.871211244441870036e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.564102564102564097e-01,4.907955593855811927e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.589743589743589647e-01,4.945190986803717159e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.615384615384615474e-01,4.982798569698116964e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.641025641025641024e-01,5.020655391445131954e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.666666666666666852e-01,5.059109427323815744e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.692307692307692402e-01,5.098281556944900927e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.717948717948717952e-01,5.137504559621013378e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.743589743589743501e-01,5.176176136166330544e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.769230769230769329e-01,5.214193436617877708e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.794871794871794879e-01,5.251760982955455681e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.820512820512820706e-01,5.289167820662544983e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.846153846153846256e-01,5.326726759969983682e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.871794871794871806e-01,5.364817907680246023e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.897435897435897356e-01,5.403492727915039318e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.923076923076923184e-01,5.442747587740285553e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.948717948717948734e-01,5.482909138424371775e+00
1.315862068965517118e+01,2.837931034482758519e-01,1.974358974358974561e-01,5.524100352387801394e+00
1.315862068965517118e+01,2.837931034482758519e-01,2.000000000000000111e-01,5.566166602690385545e+00
